call_number,title,author,status,language,location,category
b8-2_09253_88359_L_de_2,Adalbert Stifter,Ursula Naumann,AVAILABLE,DE,B8-2,문학
b8-2_09253_99563_L_de_1,Adalbert Stifter,Klaus Schröter,AVAILABLE,DE,B8-2,문학
b8-2_09253_77701_L_de_1,Adalbert Stifter,Peter A. Schönborn,AVAILABLE,DE,B8-2,문학
b8-2_74102_00295_L_de_1,Adalbert Stifter Erzählungen,Hermann Hesse,AVAILABLE,DE,B8-2,문학
b8-2_18361_02067_L_de_1,Mythos und Poesie,Heinz Gockel,AVAILABLE,DE,B8-2,문학
b8-2_03571_53393_SZ_de_1,Strukturen des Mythos Theorie einer Lebenswelt,Anton Grabner-Haider,AVAILABLE,DE,B8-2,사회과학
b8-2_25477_57267_SZ_de_1,Mythologie des Westens,Joseph Campbell,AVAILABLE,DE,B8-2,사회과학
b8-2_48003_57267_L_de_1,Schöpferische Mythologie,Joseph Campbell,AVAILABLE,DE,B8-2,문학
b8-2_22233_37528_L_de_1,Medeas Wandlungen,"Annette Kämmerer, Margret Schuchard, Agnes Speck",AVAILABLE,DE,B8-2,문학
b8-2_52438_24162_L_en_1,Medea,James J.Clauss und Sarah Iles Johnston,AVAILABLE,EN,B8-2,문학
b8-2_26189_93298_L_de_1,Mythenbehandlung und Kompositionstechnik in Christa Wolfs Medea. Stimmen,Birgit Roser,AVAILABLE,DE,B8-2,문학
b8-2_02293_38940_SZ_de_1,Griechische Mythologie,Herbert .J. Rose,AVAILABLE,DE,B8-2,사회과학
b8-2_07827_74253_L_de_1,Mythologische Frauen der Antike,Bernhard Kytzler,AVAILABLE,DE,B8-2,문학
b8-2_41946_34363_L_de_1,Mythos und Komödie,Heinz Hofmann,AVAILABLE,DE,B8-2,문학
b8-2_05476_17101_L_de_1,Literaturwissenschaftliche Mythosforschung,Peter Tepe,AVAILABLE,DE,B8-2,문학
b8-2_24288_36160_L_de_1,Mythos und Tragödie,Ki-Sun Kim,AVAILABLE,DE,B8-2,문학
b8-2_38649_92915_L_de_1,Mythos Prometheus,Wolfgang Storch und Burghard Damerau,AVAILABLE,DE,B8-2,문학
b8-2_60916_60598_L_de_1,The Myth of Hyginus,Mary Grant,AVAILABLE,DE,B8-2,문학
b8-2_86176_86763_L_de_1,Illustrierte Geschichte der Mythologie,Hermann Göll,AVAILABLE,DE,B8-2,문학
b8-2_88505_35258_L_de_1,Mythos Literatur Gesellschaft,Hartmut Heuermann,AVAILABLE,DE,B8-2,문학
b8-2_46039_52672_L_de_1,Der Antigone-Mythos,Christiane Zimmermann,AVAILABLE,DE,B8-2,문학
b8-2_12722_49364_L_de_1,Menschen brauchen Mythen,Anastassios Kodakos,AVAILABLE,DE,B8-2,문학
b8-2_81409_55293_L_de_1,Theater und Mythos,Hans-Thies Lehmann,AVAILABLE,DE,B8-2,문학
b8-2_91914_11898_SZ_de_1,Die Mythologie der Griechen I,Karl Kerernyi,AVAILABLE,DE,B8-2,사회과학
b8-2_88618_11898_L_de_1,Die Mythologie der Griechen II,Karl Kerernyi,AVAILABLE,DE,B8-2,문학
b8-2_71883_03805_L_de_1,100 Jahre Thomas Mann bei S.Fischer,Christina Klostermann,AVAILABLE,DE,B8-2,문학
b8-2_32925_05126_L_de_1,Thomas Mann Leben und Werk,Eberhard Hilscher,AVAILABLE,DE,B8-2,문학
b8-2_91927_90612_L_en_1,Buddenbrooks I,Thomas Mann,AVAILABLE,EN,B8-2,문학
b8-2_37389_90612_L_en_1,Buddenbrooks II,Thomas Mann,AVAILABLE,EN,B8-2,문학
b8-2_32925_02961_L_de_1,Thomas Mann Leben und Werk,Arnold Bauer,AVAILABLE,DE,B8-2,문학
b8-2_67453_69449_L_de_1,Daten deutscher Dichtung I,H.A und E.Frenzel,AVAILABLE,DE,B8-2,문학
b8-2_67453_69449_L_de_2,Daten deutscher Dichtung I,H.A und E.Frenzel,AVAILABLE,DE,B8-2,문학
b8-2_73271_69449_L_de_1,Daten deutscher Dichtung II,H.A und E.Frenzel,AVAILABLE,DE,B8-2,문학
b8-2_73271_69449_L_de_2,Daten deutscher Dichtung II,H.A und E.Frenzel,AVAILABLE,DE,B8-2,문학
b8-3_13397_42169_L_en_1,Herodot,Reinhold Bichler/ Robert Rollinger,AVAILABLE,EN,B8-3,문학
b8-3_13397_42169_L_en_2,Herodot,Reinhold Bichler/ Robert Rollinger,AVAILABLE,EN,B8-3,문학
b8-3_29495_36640_L_de_1,Billard um halbzehn Roman,Heinrich Böll,AVAILABLE,DE,B8-3,문학
b8-3_31936_09443_L_de_1,Geschichte der Deutschen Literatur,"Dietrich Kreidt, Friedrich Rothe",AVAILABLE,DE,B8-3,문학
b8-3_89446_25408_SZ_de_1,Deutsche Dramentheorien I,Reinhold Grimm,AVAILABLE,DE,B8-3,사회과학
b8-3_44027_25408_SZ_de_1,Deutsche Dramentheorien II,Reinhold Grimm,AVAILABLE,DE,B8-3,사회과학
b8-3_92796_21684_L_de_1,Einbildungskraft und Aufklärung,Gabriele Dürbeck,AVAILABLE,DE,B8-3,문학
b8-3_84207_71072_L_de_1,Dichtung und Dichter der Zeit erster Band,"Albert Soergel, Curt Hohoff",AVAILABLE,DE,B8-3,문학
b8-3_91898_71072_L_de_1,Dichtung und Dichter der Zeit zweiter Band,"Albert Soergel, Curt Hohoff",AVAILABLE,DE,B8-3,문학
b8-3_84801_19663_L_de_1,Heinrich von Kleist,Hans Dieter,AVAILABLE,DE,B8-3,문학
b8-3_23840_13744_L_de_1,Stendhal,Robert Alter,AVAILABLE,DE,B8-3,문학
b8-3_57166_44567_L_de_1,Aufklärung und Gegenaufklärung,Jochen Schmidt,AVAILABLE,DE,B8-3,문학
b8-3_53772_90187_G_de_1,Reclams Roman Führer,Johannes Beer,AVAILABLE,DE,B8-3,역사
b8-3_57705_41832_G_de_1,Berlin Alexanderplatz,Alfred Döblin,AVAILABLE,DE,B8-3,역사
b8-3_46211_99455_L_de_1,Theodor Storm und Heiligenstadt,Pädagogischen Kreiskabinett Worbis,AVAILABLE,DE,B8-3,문학
b8-3_56107_15512_L_de_1,Der deutsche Bildungsroman,Jürgen Jacobs und Markus Krause,AVAILABLE,DE,B8-3,문학
b8-3_15363_37579_L_de_1,Der deutsche Schelmen-Roman,Jürgen Jacobs,AVAILABLE,DE,B8-3,문학
b8-3_92389_37579_L_de_1,Wilhelm Meister und seine Brüder,Jürgen Jacobs,AVAILABLE,DE,B8-3,문학
b8-3_20596_86948_L_de_1,Themen und Motive in der Literatur,Horst S. und Ingrid Daemmrich,AVAILABLE,DE,B8-3,문학
b8-3_52320_69276_L_de_1,Thomas Morus Utopia,Dr.Joachim Klowski,AVAILABLE,DE,B8-3,문학
b8-3_86551_69276_L_de_1,Thomas Morus Utopia Lehrerheft,Dr.Joachim Klowski,AVAILABLE,DE,B8-3,문학
b8-3_99224_28485_L_de_1,Knaurs Schauspielführer,Verner Arpe,AVAILABLE,DE,B8-3,문학
b8-3_18700_31643_SZ_de_1,Die Mensch-Tier-Verwandlung,Gabriela Brunner Ungricht,AVAILABLE,DE,B8-3,사회과학
b8-3_84687_85441_L_de_1,Geschichte der Römischen Literatur I,Michael von Albrecht,AVAILABLE,DE,B8-3,문학
b8-3_22276_85441_L_de_1,Geschichte der Römischen Literatur II,Michael von Albrecht,AVAILABLE,DE,B8-3,문학
b8-3_91571_88944_L_en_1,HORAZ,Eckard Lefevere,AVAILABLE,EN,B8-3,문학
b8-3_50059_38629_L_de_1,Neues Handbuch der Literaturwissenschaft Band 2,Ernst Vogt,AVAILABLE,DE,B8-3,문학
b8-3_70079_54795_L_de_1,Neues Handbuch der Literaturwissenschaft Band 3,Manfred Fuhrmann,AVAILABLE,DE,B8-3,문학
b8-3_84801_58545_L_de_1,Heinrich von Kleist,Rolf Michaelis,AVAILABLE,DE,B8-3,문학
b8-3_97100_78377_L_de_1,Idee und Gestalt,Ernst Cassirer,AVAILABLE,DE,B8-3,문학
b8-3_09661_24039_L_de_1,Friedrich Hölderlin der Hofmeister,Ludwig Fertig,AVAILABLE,DE,B8-3,문학
b8-3_14013_54131_L_de_1,Gattungsgeschichte Deutschsprachiger Dichtung,Ivo Braak,AVAILABLE,DE,B8-3,문학
b8-3_21129_16040_L_de_1,Sueton Sämtliche Werke,"Adolf Stahr, Franz Schön, Gerhard Waldherr",AVAILABLE,DE,B8-3,문학
b8-3_12366_03214_L_de_1,Die Deutschen Romantiker Band 2,Pert Fojtik,AVAILABLE,DE,B8-3,문학
b8-3_06412_85363_SZ_de_1,Märchenforschung und Tiefenpsychologie,Wilhelm Lablin,AVAILABLE,DE,B8-3,사회과학
b8-3_88294_58545_L_de_1,Kleist,Rolf Michaelis,AVAILABLE,DE,B8-3,문학
b8-4_01506_34876_L_de_1,Theorie des Romans,Bruno Hillebrand,AVAILABLE,DE,B8-4,문학
b8-4_10639_10381_L_de_1,Bertolt Brecht,Hellmuth Karaek,AVAILABLE,DE,B8-4,문학
b8-4_61228_30582_L_de_1,Lateinarmerika Gedichte und Erzählungen,Jose Miguel Oviedo,AVAILABLE,DE,B8-4,문학
b8-4_49710_77114_L_de_1,Bildnisse aus der Neueren Deutschen Literatur,Thomas Roffler,AVAILABLE,DE,B8-4,문학
b8-4_39804_03978_L_de_1,Die deutsche Ballade von Bürger bis Brecht,Walter Hinck,AVAILABLE,DE,B8-4,문학
b8-4_39389_59720_L_de_1,Doctor Fausti Weheklag,Helmut Wiemken,AVAILABLE,DE,B8-4,문학
b8-4_73601_07634_L_de_1,Octavio Paz Leben und Werk,Alberto Ruy Sanchez,AVAILABLE,DE,B8-4,문학
b8-4_74802_85979_L_de_1,Horaz Episteln,Christoph Martin Wieland,AVAILABLE,DE,B8-4,문학
b8-4_61207_55492_L_de_1,E.T.A.Hoffmanns Leben und Nachlass,Julius Eduard Hitzig,AVAILABLE,DE,B8-4,문학
b8-4_04702_54131_L_de_1,Poetik In Stichworten,Ivo Braak,AVAILABLE,DE,B8-4,문학
b8-4_69776_60740_L_de_1,Der Enthusiast und sein Schatten,Jörg Paulus,AVAILABLE,DE,B8-4,문학
b8-4_32183_91905_L_de_1,Gottfried Keller,Hermann Boeschenstein,AVAILABLE,DE,B8-4,문학
b8-4_37747_74611_L_de_1,Die DEUTSCHE Novelle von Goethe bis Kafka,Benno von Wiese,AVAILABLE,DE,B8-4,문학
b8-4_71490_31807_L_de_1,Die Autobiographie,Günter Niggl,AVAILABLE,DE,B8-4,문학
b8-4_08089_00357_L_de_1,Hermann Hesse Eine Chronik in Bildern,Bernhard Zeller,AVAILABLE,DE,B8-4,문학
b8-4_38498_58721_L_de_1,Grillparzer,Gerhard Scheit,AVAILABLE,DE,B8-4,문학
b8-4_27834_90038_L_en_1,Johann Nestroy,Hans Weigel,AVAILABLE,EN,B8-4,문학
b8-4_71597_58465_L_de_1,Aufklärung als Dialog,Bernhard Budde,AVAILABLE,DE,B8-4,문학
b8-4_23875_22462_L_de_1,Gestalt und Wandlungen der deutschen Novelle,Fritz Lockenmann,AVAILABLE,DE,B8-4,문학
b8-4_67440_32690_L_de_1,Die deutsche Aufklärung,Peter Pütz,AVAILABLE,DE,B8-4,문학
b8-4_39645_19024_L_de_1,Das Ungeheure und das Geordnete,Wolfgang Binder,AVAILABLE,DE,B8-4,문학
b8-4_12763_95452_L_de_1,Text + Kritik : Heinrich Böll,Heinz Ludwig Arnold,AVAILABLE,DE,B8-4,문학
b8-4_78937_73435_G_de_1,Frühe Neuzeit,Johanes Burkhardt,AVAILABLE,DE,B8-4,역사
b8-4_01272_83165_L_de_1,Faust-Variationen,Hans Henning,AVAILABLE,DE,B8-4,문학
b8-4_54771_06231_L_de_1,Wilhelm Meister,Hannelore Schlaffer,AVAILABLE,DE,B8-4,문학
b8-4_16250_82073_L_de_1,Das Deutschlandbild in der englischen Literatur,Günther Blaicher,AVAILABLE,DE,B8-4,문학
b8-4_55730_74253_L_de_1,Im Reiche des Eros Band I,Bernhard Kytzler,AVAILABLE,DE,B8-4,문학
b8-4_80550_74253_L_de_1,Im Reiche des Eros Band II,Bernhard Kytzler,AVAILABLE,DE,B8-4,문학
b8-4_00295_09387_L_de_1,Die heilige Johanna der Schlachthöfe,Jan Knopf,AVAILABLE,DE,B8-4,문학
b8-4_43842_31088_L_de_1,Die Französische Revolution im Spiegel der Deutschen Literatur,Claus Träger,AVAILABLE,DE,B8-4,문학
b8-4_82169_31633_L_de_1,Deutsche Literatur in Epochen,Barbara Baumann＆Brigitta Oberle,AVAILABLE,DE,B8-4,문학
b8-4_69430_05216_L_de_1,Europäische Literatur und lateinisches Mittelalter,Ernst Robert Curtius,AVAILABLE,DE,B8-4,문학
b8-4_76479_26623_SZ_de_1,Einführung in die Wissenschaftstheorie,Elisabeth Ströker,AVAILABLE,DE,B8-4,사회과학
b8-4_14013_54131_L_de_2,Gattungsgeschichte Deutschsprachiger Dichtung,Ivo Braak,AVAILABLE,DE,B8-4,문학
b8-4_39311_88094_L_de_1,Kriminalgeschichte des Christentums Band1,Karlheinz Deschner,AVAILABLE,DE,B8-4,문학
b8-4_46463_90874_L_de_1,Die Kurzgeschichte in Deutschland,Klaus Doderer,AVAILABLE,DE,B8-4,문학
b8-4_31706_17284_L_de_1,Die Spur des Löwen,Stefanie Zweig,AVAILABLE,DE,B8-4,문학
b8-5_05100_38558_L_de_1,Geschichte der deutschen Lyrik,Walter Hinderer,AVAILABLE,DE,B8-5,문학
b8-5_34287_30546_G_de_1,Der Garten von der Antike bis zum Mittelalter,M. Carroll- Spillecke u.a.,AVAILABLE,DE,B8-5,역사
b8-5_37911_92400_L_de_1,Hauptperioden der deutschen Literaturgeschichte,B.E.Bouwman-Th.A. Verdenius,AVAILABLE,DE,B8-5,문학
b8-5_33284_63248_L_de_1,Stefan Zweig,Donald A.Prater,AVAILABLE,DE,B8-5,문학
b8-5_43361_16169_L_de_1,Seneca  Leben und Werk,Gregor Maurach,AVAILABLE,DE,B8-5,문학
b8-5_06416_73705_G_de_1,Lichtenberg,Bibliothek deutscher Klassiker,AVAILABLE,DE,B8-5,역사
b8-5_92974_55941_L_de_1,Die Dreigroschenoper ＆ The Rake's Progress,Attila Csampai und Dietmar Holland,AVAILABLE,DE,B8-5,문학
b8-5_93721_12481_L_de_1,Georg Büchner,Jan- Christoph Hauschild,AVAILABLE,DE,B8-5,문학
b8-5_79764_81618_L_de_1,Henrik Ibsen,Gernd Enno Rieger,AVAILABLE,DE,B8-5,문학
b8-5_00295_00357_L_de_1,Hermann Hesse,Bernhard Zeller,AVAILABLE,DE,B8-5,문학
b8-5_50731_82001_L_de_1,Friedrich Hebbel,Hayo Matthiesen,AVAILABLE,DE,B8-5,문학
b8-5_10639_28845_L_de_1,Bertolt Brecht,Marianne Kesting,AVAILABLE,DE,B8-5,문학
b8-5_85979_69480_L_de_1,Christoph Martin Wieland,Irmela Brender,AVAILABLE,DE,B8-5,문학
b8-5_50479_26039_L_de_1,Einführung in die neuere deutsche Literaturwissenschaft,Dieter Gutzen ＆ Norbert Oellers,AVAILABLE,DE,B8-5,문학
b8-5_82519_90162_L_de_1,Metamorphosen des Geistes I,Karl Martin Dietz,AVAILABLE,DE,B8-5,문학
b8-5_18482_90162_L_de_1,Metamorphosen des Geistes II,Karl Martin Dietz,AVAILABLE,DE,B8-5,문학
b8-5_13721_90162_L_de_1,Metamorphosen des Geistes III,Karl Martin Dietz,AVAILABLE,DE,B8-5,문학
b8-5_53165_80776_G_de_1,Krise und Untergang der Römischen Republik,Karl Christ,AVAILABLE,DE,B8-5,역사
b8-5_45238_63473_G_en_1,Roma Express I,Reinhold Ernstberger und Hans Ramersdorfer,AVAILABLE,EN,B8-5,역사
b8-5_08202_77578_L_en_1,Roma Express II,Wener Bosch und Ludwig Häring,AVAILABLE,EN,B8-5,문학
b8-5_22039_12277_L_en_1,Roma Express III,Gerhard Hertel und Günter Wojaczek,AVAILABLE,EN,B8-5,문학
b8-5_05548_39669_SP_de_1,Roma Wortschatz I-IV,Gerhard Hertel,AVAILABLE,DE,B8-5,어학
b8-5_35430_24327_G_de_1,Die Geschichte der Kreuzzüge,Walter Zöllner,AVAILABLE,DE,B8-5,역사
b8-5_09241_71490_G_de_1,Das Privatleben der römischen Kaiser,Alexander Demandt,AVAILABLE,DE,B8-5,역사
b8-5_68616_85437_L_de_1,"Die Restauration des Schönen Stifters""Nachsommer""",Horst Albert Glaser,AVAILABLE,DE,B8-5,문학
b8-5_81803_51305_G_de_1,Die Geschichte des Christentums,Tim Dowley,AVAILABLE,DE,B8-5,역사
b8-5_42411_59843_SZ_de_1,Die geheimen Gesellschaften Verbindungen und Orden,Dr.Georg Schuster,AVAILABLE,DE,B8-5,사회과학
b8-5_41969_01755_G_de_1,Friedrich der Grosse,Theodor Schieder,AVAILABLE,DE,B8-5,역사
b8-5_31324_80776_G_de_1,Geschichte der Römischen Kaiserzeit,Karl Christ,AVAILABLE,DE,B8-5,역사
b8-5_11859_49560_G_de_1,Römische Geschichte,Hermann Bengtson,AVAILABLE,DE,B8-5,역사
b8-5_72299_82400_G_de_1,Der Zweite Weltkrieg,Claudia Vidoni,AVAILABLE,DE,B8-5,역사
b8-5_96839_01299_G_en_1,Marc Aurel,Ute Schall,AVAILABLE,EN,B8-5,역사
b8-5_39777_54257_G_de_1,Die Römische Republik,Joseph Vogt,AVAILABLE,DE,B8-5,역사
b8-5_55327_23164_G_de_1,Illustrierte Geschichte des Widerstandes in Deutschalnd und Europa,Kurt Zentner,AVAILABLE,DE,B8-5,역사
b8-5_93241_86318_G_de_1,Geschichte der Goten,Herwig Wolfram,AVAILABLE,DE,B8-5,역사
b8-5_56936_63678_L_de_1,Die Geschcithe Europas,H.A.L.Fischer,AVAILABLE,DE,B8-5,문학
b8-5_99316_38868_G_en_1,Christentum Contra Islam,Ludwig Hagemann,AVAILABLE,EN,B8-5,역사
b8-5_54157_26610_L_de_1,Uranus und Prometheus,Richard Tarnas,AVAILABLE,DE,B8-5,문학
b8-5_89092_58733_G_de_1,Römische Geschichte von den Anfängen bis zur Spätantike,Klaus Bringmann,AVAILABLE,DE,B8-5,역사
b8-6_30787_04018_SZ_de_1,Geld in der Antiken Welt,Christipher Howgego,AVAILABLE,DE,B8-6,사회과학
b8-6_24424_51098_G_de_1,Augustus Prinzeps und Monarch,Dietmar Kienast,AVAILABLE,DE,B8-6,역사
b8-6_24424_51098_G_de_2,Augustus Prinzeps und Monarch,Dietmar Kienast,AVAILABLE,DE,B8-6,역사
b8-6_97211_51098_G_de_1,Römische Kaisertabelle,Dietmar Kienast,AVAILABLE,DE,B8-6,역사
b8-6_17215_63473_G_en_1,Roma I,Reinhold Ernstberger und Hans Ramersdorfer,AVAILABLE,EN,B8-6,역사
b8-6_50902_77578_G_en_1,Roma II,Wener Bosch und Ludwig Häring,AVAILABLE,EN,B8-6,역사
b8-6_09784_12277_G_en_1,Roma III,Gerhard Hertel und Günter Wojaczek,AVAILABLE,EN,B8-6,역사
b8-6_73761_94829_G_en_1,Roma IV,"Hubert Brumberger, Gerhard Jäger und Alexander Raubold",AVAILABLE,EN,B8-6,역사
b8-6_61972_35825_L_de_1,Biographie de Lucien de Samosate,Jacques Schw Artz,AVAILABLE,DE,B8-6,문학
b8-6_66729_62615_L_de_1,Martin Luther Der Große und der Kleine Katechismus,Kurt Aland und Hermann Kunst,AVAILABLE,DE,B8-6,문학
b8-6_28974_49837_G_de_1,War Karl der Kahle wirklich kahl?,Reinhard Lebe,AVAILABLE,DE,B8-6,역사
b8-6_11265_17544_L_de_1,Das Leben des Apillinios von Tyana,Vroni Mumprecht,AVAILABLE,DE,B8-6,문학
b8-6_26611_17035_G_de_1,Die Neue Welt,Emir Rodriguez Monegal,AVAILABLE,DE,B8-6,역사
b8-6_58390_33790_L_de_1,Einführung in das Studium der neueren Geschcichte,Ernst Ipgenoorth,AVAILABLE,DE,B8-6,문학
b8-6_18779_02264_G_de_1,Die mexikanische Revolution,Hans Werner Tobler,AVAILABLE,DE,B8-6,역사
b8-6_29776_89437_L_de_1,Thomas Müntzer,Manfred Bensing,AVAILABLE,DE,B8-6,문학
b8-6_53510_60825_L_de_1,Geschcichte der Deutschen,Hellmut Diwald,AVAILABLE,DE,B8-6,문학
b8-6_32705_95288_G_de_1,Grundzüge der Römischen Geschichte,Heinz Bellen,AVAILABLE,DE,B8-6,역사
b8-6_20844_17239_L_de_1,Hellenika,Heinrich Krefeld,AVAILABLE,DE,B8-6,문학
b8-6_30966_04291_SZ_de_1,Das 18. Jahrhundert: Der Bürger erhebt sich,Peter Schleuning,AVAILABLE,DE,B8-6,사회과학
b8-6_50555_42684_L_en_1,Troia,Brigit Brandau,AVAILABLE,EN,B8-6,문학
b8-6_14468_33842_G_de_1,Das Deutsche Reich und Der Erste Weltkrieg,Imanuel Geiss,AVAILABLE,DE,B8-6,역사
b8-6_68437_05731_SZ_de_1,Deutsche und Juden,Wanda Kampmann,AVAILABLE,DE,B8-6,사회과학
b8-6_51443_00769_L_de_1,Tacitus Das Leben des Iulius Agricola,Rudolf Till,AVAILABLE,DE,B8-6,문학
b8-6_11401_01037_G_de_1,Sueton Kaiserbiographien,Otto Wittstock,AVAILABLE,DE,B8-6,역사
b8-6_64669_29858_G_de_1,Virtuelle Antike,Kai Brodersen,AVAILABLE,DE,B8-6,역사
b8-6_73640_59845_L_de_1,Das Leben und die Ansichten Tristram Shandys,Lawrence Sterne,AVAILABLE,DE,B8-6,문학
b8-6_34980_94545_L_de_1,Das römische Kochbuch,Marcus Gavins Apicius,AVAILABLE,DE,B8-6,문학
b8-6_87916_57670_L_de_1,Spartakus Band1,Michael Genner,AVAILABLE,DE,B8-6,문학
b8-6_53165_80776_G_de_2,Krise und Untergang der Römischen Republik,Karl Christ,AVAILABLE,DE,B8-6,역사
b8-6_43711_27203_L_de_1,Der Verfälschte Jesus,Roman Heiligenthal,AVAILABLE,DE,B8-6,문학
b8-6_62574_65527_G_en_1,Karthago,Werner Huss,AVAILABLE,EN,B8-6,역사
b8-6_48531_07076_L_de_1,Griecheische und Römische Heldenleben,Plutarch,AVAILABLE,DE,B8-6,문학
b8-6_71986_10566_SZ_de_1,Frauenmedizin in der Antike,Charlotte Schubert und Ulrich Huttner,AVAILABLE,DE,B8-6,사회과학
b8-6_46611_27564_L_de_1,Who's who in der Bibel,Peter Calvocoressi,AVAILABLE,DE,B8-6,문학
b8-6_06470_64830_SZ_de_1,Der Koran und die Juden,Johan Bouman,AVAILABLE,DE,B8-6,사회과학
b8-6_71351_53174_L_de_1,Das Mittelalter,Harald Zimmermann,AVAILABLE,DE,B8-6,문학
b9-1_20586_49097_SP_de_1,Übungsbücher,Schüler Duden,AVAILABLE,DE,B9-1,어학
b9-1_41648_27675_SP_de_1,Einführung ins Latein,Jules Marouzeau,AVAILABLE,DE,B9-1,어학
b9-1_67895_22187_SP_de_1,Grund- und Aufbauwortschatz Englisch,Gernot Häublein und Recs Jenkins,AVAILABLE,DE,B9-1,어학
b9-1_47160_45373_SP_de_1,Grund- und Aufbauwortschatz Latein,Eberhard Hermes,AVAILABLE,DE,B9-1,어학
b9-1_42350_50702_SP_de_1,Das Alphabet,Gerhard Pfohl,AVAILABLE,DE,B9-1,어학
b9-1_06837_30655_L_en_1,Vita Romana B,Fritz Haeger,AVAILABLE,EN,B9-1,문학
b9-1_37017_91479_SP_de_1,Abriß der althochdeutschen Grammatik,Wilhelm Braune,AVAILABLE,DE,B9-1,어학
b9-1_72805_93600_SP_de_1,Lateinisches Unterrichtswerk B,Eduard Bornemann,AVAILABLE,DE,B9-1,어학
b9-1_23576_26069_SP_de_1,Lateinische Gramatik,"Hubenbauer, Hofmann Heine",AVAILABLE,DE,B9-1,어학
b9-1_60162_45235_L_de_1,Octavio Paz Sor Juana oder die Fallstricke des Glaubens,Maria Bamberg,AVAILABLE,DE,B9-1,문학
b9-1_42611_09232_SZ_de_1,Kyrupädie,Xenophon,AVAILABLE,DE,B9-1,사회과학
b9-1_07543_46423_G_de_1,Die großen Herrscher des Hauses Habsburg,Friedrich Weissensteiner,AVAILABLE,DE,B9-1,역사
b9-1_14304_60896_L_de_1,Der Teutsche Merkur,Thomas C. Starnes,AVAILABLE,DE,B9-1,문학
b9-1_47483_80622_G_de_1,Europa im Mittelalter,Karl Bosl,AVAILABLE,DE,B9-1,역사
b9-1_47092_94721_G_de_1,Nero Despot-Tyrann-Künstler,Michael Grant,AVAILABLE,DE,B9-1,역사
b9-1_64737_94721_G_de_1,Roms Cäsaren von Julius Caesar bis Domitian,Michael Grant,AVAILABLE,DE,B9-1,역사
b9-1_29044_90008_SZ_de_1,Statuten und Ordensrelgen der Freimaurer,K.C.F Feddersen,AVAILABLE,DE,B9-1,사회과학
b9-1_36945_72947_SP_de_1,Mittelhochdeutsche Grammatik,"Paul,Moser,Schröber/Grösse",AVAILABLE,DE,B9-1,어학
b9-1_61505_45208_SP_de_1,Althochdeutsches Lesebuch,Braune/Ebbinghaus,AVAILABLE,DE,B9-1,어학
b9-1_61505_45208_SP_de_2,Althochdeutsches Lesebuch,Braune/Ebbinghaus,AVAILABLE,DE,B9-1,어학
b9-1_46416_47406_L_de_1,Rhetorik Band I,Josef Kopperschmidt,AVAILABLE,DE,B9-1,문학
b9-1_47416_47406_L_de_1,Rhetorik Band II,Josef Kopperschmidt,AVAILABLE,DE,B9-1,문학
b9-1_84452_98119_SP_de_1,Grammatisches Kompendium,Wilfried Kürschner,AVAILABLE,DE,B9-1,어학
b9-1_46051_69619_SP_de_1,Deutsche Sprachgeschichte,Hans Eggers,AVAILABLE,DE,B9-1,어학
b9-1_77533_23043_SP_de_1,Die Greichische Sprache,Gerhard Fink,AVAILABLE,DE,B9-1,어학
b9-1_19987_93600_SP_de_1,Kurzgefasste Griechische Schulgrammatik,Eduard Bornemann,AVAILABLE,DE,B9-1,어학
b9-1_05445_24000_SP_de_1,Einführung in die lateinische Sprache,Orbis Romanus,AVAILABLE,DE,B9-1,어학
b9-1_74604_40850_SP_de_1,Lateinische Grammatik,Bayer-Lindauer,AVAILABLE,DE,B9-1,어학
b9-1_74604_40850_SP_de_2,Lateinische Grammatik,Bayer-Lindauer,AVAILABLE,DE,B9-1,어학
b9-1_81983_92080_G_de_1,Latein im Alltag,Alfred Sellner,AVAILABLE,DE,B9-1,역사
b9-1_24529_99404_SP_de_1,"Sprache, Mensch und Welt",Iwar Werlen,AVAILABLE,DE,B9-1,어학
b9-1_78482_87362_L_en_1,Sermo Latinus,Anton Bauer,AVAILABLE,EN,B9-1,문학
b9-1_08827_53205_SP_de_1,Kursbuch Phonetik,Evelyn Frey,AVAILABLE,DE,B9-1,어학
b9-1_84474_28000_SP_de_1,Etymologie der Neyhochdeutschen Sprache,Herman Hirt,AVAILABLE,DE,B9-1,어학
b9-1_01481_26015_G_de_1,Die Anfänge der Geschichtsschreibung bei den Griechen,Wolfgang Schadewaldt,AVAILABLE,DE,B9-1,역사
b9-1_39339_29478_SZ_de_1,Es geht um den Menschen,Erich Fromm,AVAILABLE,DE,B9-1,사회과학
b9-1_79220_29478_L_de_1,Die Kunst des Liebens,Erich Fromm,AVAILABLE,DE,B9-1,문학
b9-1_15785_13586_L_de_1,Leibniz,Kurt Huber,AVAILABLE,DE,B9-1,문학
b9-1_46676_62634_L_de_1,Das Mysterium der Zahl,Franz Carl Endres,AVAILABLE,DE,B9-1,문학
b9-2_63796_16950_G_de_1,Das Zeitalter der Avangarden,Klaus von Beyme,AVAILABLE,DE,B9-2,역사
b9-2_77552_41491_SZ_de_1,Universalgeschichte der Zahlen,Georges Ifrah,AVAILABLE,DE,B9-2,사회과학
b9-2_51168_42720_L_en_1,Understanding your wife,Igrid Trobisch,AVAILABLE,EN,B9-2,문학
